S.No,Date,Year,Month,Day,Time,EBH,WBH,TH,EBM,WBM,TM,MaxTemp,MinTemp,MeanTemp,TotalRain,TotalSnow,TotalPrecip,SnowOnGrnd,DirOfMaxGust,SpdOfMaxGust
947,21-03-2018,2018,3,21,11,77,37,114,68,30,98,5,-4.8,0.1,0,0,0,0,1,41
948,21-03-2018,2018,3,21,12,57,38,95,48,20,68,5,-4.8,0.1,0,0,0,0,1,41
949,21-03-2018,2018,3,21,13,58,36,94,52,34,86,5,-4.8,0.1,0,0,0,0,1,41
950,21-03-2018,2018,3,21,14,54,39,93,53,50,103,5,-4.8,0.1,0,0,0,0,1,41
951,21-03-2018,2018,3,21,15,61,71,132,53,72,125,5,-4.8,0.1,0,0,0,0,1,41
952,21-03-2018,2018,3,21,16,52,112,164,52,101,153,5,-4.8,0.1,0,0,0,0,1,41
953,21-03-2018,2018,3,21,17,62,150,212,67,166,233,5,-4.8,0.1,0,0,0,0,1,41
954,21-03-2018,2018,3,21,18,74,119,193,67,126,193,5,-4.8,0.1,0,0,0,0,1,41
955,21-03-2018,2018,3,21,19,35,91,126,51,110,161,5,-4.8,0.1,0,0,0,0,1,41
956,21-03-2018,2018,3,21,20,33,73,106,41,58,99,5,-4.8,0.1,0,0,0,0,1,41
957,21-03-2018,2018,3,21,21,20,45,65,27,59,86,5,-4.8,0.1,0,0,0,0,1,41
958,21-03-2018,2018,3,21,22,32,33,65,24,40,64,5,-4.8,0.1,0,0,0,0,1,41
959,21-03-2018,2018,3,21,23,12,26,38,13,24,37,5,-4.8,0.1,0,0,0,0,1,41
960,22-03-2018,2018,3,22,0,6,14,20,8,18,26,5.3,-4.2,0.6,0,0,0,0,0,48
961,22-03-2018,2018,3,22,1,7,8,15,2,8,10,5.3,-4.2,0.6,0,0,0,0,0,48
962,22-03-2018,2018,3,22,2,1,6,7,3,7,10,5.3,-4.2,0.6,0,0,0,0,0,48
963,22-03-2018,2018,3,22,3,2,4,6,1,3,4,5.3,-4.2,0.6,0,0,0,0,0,48
964,22-03-2018,2018,3,22,4,3,1,4,1,5,6,5.3,-4.2,0.6,0,0,0,0,0,48
965,22-03-2018,2018,3,22,5,6,2,8,1,1,2,5.3,-4.2,0.6,0,0,0,0,0,48
966,22-03-2018,2018,3,22,6,18,3,21,20,0,20,5.3,-4.2,0.6,0,0,0,0,0,48
967,22-03-2018,2018,3,22,7,64,10,74,65,11,76,5.3,-4.2,0.6,0,0,0,0,0,48
968,22-03-2018,2018,3,22,8,196,23,219,194,22,216,5.3,-4.2,0.6,0,0,0,0,0,48
969,22-03-2018,2018,3,22,9,166,28,194,145,22,167,5.3,-4.2,0.6,0,0,0,0,0,48
970,22-03-2018,2018,3,22,10,81,23,104,67,25,92,5.3,-4.2,0.6,0,0,0,0,0,48
971,22-03-2018,2018,3,22,11,73,27,100,90,24,114,5.3,-4.2,0.6,0,0,0,0,0,48
972,22-03-2018,2018,3,22,12,60,43,103,57,36,93,5.3,-4.2,0.6,0,0,0,0,0,48
973,22-03-2018,2018,3,22,13,55,69,124,55,57,112,5.3,-4.2,0.6,0,0,0,0,0,48
974,22-03-2018,2018,3,22,14,50,52,102,42,50,92,5.3,-4.2,0.6,0,0,0,0,0,48
975,22-03-2018,2018,3,22,15,52,63,115,52,64,116,5.3,-4.2,0.6,0,0,0,0,0,48
976,22-03-2018,2018,3,22,16,52,109,161,66,103,169,5.3,-4.2,0.6,0,0,0,0,0,48
977,22-03-2018,2018,3,22,17,72,161,233,72,156,228,5.3,-4.2,0.6,0,0,0,0,0,48
978,22-03-2018,2018,3,22,18,74,122,196,79,133,212,5.3,-4.2,0.6,0,0,0,0,0,48
979,22-03-2018,2018,3,22,19,40,90,130,52,102,154,5.3,-4.2,0.6,0,0,0,0,0,48
980,22-03-2018,2018,3,22,20,32,64,96,48,62,110,5.3,-4.2,0.6,0,0,0,0,0,48
981,22-03-2018,2018,3,22,21,35,55,90,31,56,87,5.3,-4.2,0.6,0,0,0,0,0,48
982,22-03-2018,2018,3,22,22,18,39,57,17,39,56,5.3,-4.2,0.6,0,0,0,0,0,48
983,22-03-2018,2018,3,22,23,12,20,32,13,14,27,5.3,-4.2,0.6,0,0,0,0,0,48
984,23-03-2018,2018,3,23,0,6,9,15,7,8,15,4.3,-4.4,-0.1,0,0,0,0,36,48
985,23-03-2018,2018,3,23,1,2,4,6,8,9,17,4.3,-4.4,-0.1,0,0,0,0,36,48
986,23-03-2018,2018,3,23,2,2,5,7,2,7,9,4.3,-4.4,-0.1,0,0,0,0,36,48
987,23-03-2018,2018,3,23,3,3,2,5,3,2,5,4.3,-4.4,-0.1,0,0,0,0,36,48
988,23-03-2018,2018,3,23,4,2,0,2,1,3,4,4.3,-4.4,-0.1,0,0,0,0,36,48
989,23-03-2018,2018,3,23,5,7,1,8,7,2,9,4.3,-4.4,-0.1,0,0,0,0,36,48
990,23-03-2018,2018,3,23,6,20,1,21,16,1,17,4.3,-4.4,-0.1,0,0,0,0,36,48
991,23-03-2018,2018,3,23,7,37,9,46,52,11,63,4.3,-4.4,-0.1,0,0,0,0,36,48
992,23-03-2018,2018,3,23,8,190,20,210,198,25,223,4.3,-4.4,-0.1,0,0,0,0,36,48
993,23-03-2018,2018,3,23,9,158,35,193,126,32,158,4.3,-4.4,-0.1,0,0,0,0,36,48
994,23-03-2018,2018,3,23,10,85,28,113,69,16,85,4.3,-4.4,-0.1,0,0,0,0,36,48
995,23-03-2018,2018,3,23,11,51,38,89,67,42,109,4.3,-4.4,-0.1,0,0,0,0,36,48
996,23-03-2018,2018,3,23,12,70,44,114,75,44,119,4.3,-4.4,-0.1,0,0,0,0,36,48
997,23-03-2018,2018,3,23,13,48,50,98,59,41,100,4.3,-4.4,-0.1,0,0,0,0,36,48
998,23-03-2018,2018,3,23,14,50,63,113,51,61,112,4.3,-4.4,-0.1,0,0,0,0,36,48
999,23-03-2018,2018,3,23,15,43,69,112,50,79,129,4.3,-4.4,-0.1,0,0,0,0,36,48
1000,23-03-2018,2018,3,23,16,46,103,149,45,92,137,4.3,-4.4,-0.1,0,0,0,0,36,48
1001,23-03-2018,2018,3,23,17,66,151,217,76,152,228,4.3,-4.4,-0.1,0,0,0,0,36,48
1002,23-03-2018,2018,3,23,18,69,114,183,74,115,189,4.3,-4.4,-0.1,0,0,0,0,36,48
1003,23-03-2018,2018,3,23,19,64,98,162,64,95,159,4.3,-4.4,-0.1,0,0,0,0,36,48
1004,23-03-2018,2018,3,23,20,31,54,85,33,51,84,4.3,-4.4,-0.1,0,0,0,0,36,48
1005,23-03-2018,2018,3,23,21,31,55,86,37,50,87,4.3,-4.4,-0.1,0,0,0,0,36,48
1006,23-03-2018,2018,3,23,22,21,37,58,14,55,69,4.3,-4.4,-0.1,0,0,0,0,36,48
1007,23-03-2018,2018,3,23,23,20,23,43,27,21,48,4.3,-4.4,-0.1,0,0,0,0,36,48
1008,24-03-2018,2018,3,24,0,12,15,27,10,18,28,2.9,-5.6,-1.4,0,0,0,0,35,48
1009,24-03-2018,2018,3,24,1,17,7,24,14,18,32,2.9,-5.6,-1.4,0,0,0,0,35,48
1010,24-03-2018,2018,3,24,2,1,7,8,6,18,24,2.9,-5.6,-1.4,0,0,0,0,35,48
1011,24-03-2018,2018,3,24,3,6,9,15,2,12,14,2.9,-5.6,-1.4,0,0,0,0,35,48
1012,24-03-2018,2018,3,24,4,0,1,1,3,4,7,2.9,-5.6,-1.4,0,0,0,0,35,48
1013,24-03-2018,2018,3,24,5,1,2,3,2,1,3,2.9,-5.6,-1.4,0,0,0,0,35,48
1014,24-03-2018,2018,3,24,6,6,2,8,10,3,13,2.9,-5.6,-1.4,0,0,0,0,35,48
1015,24-03-2018,2018,3,24,7,9,3,12,11,2,13,2.9,-5.6,-1.4,0,0,0,0,35,48
1016,24-03-2018,2018,3,24,8,20,8,28,22,8,30,2.9,-5.6,-1.4,0,0,0,0,35,48
1017,24-03-2018,2018,3,24,9,38,11,49,46,14,60,2.9,-5.6,-1.4,0,0,0,0,35,48
1018,24-03-2018,2018,3,24,10,36,25,61,51,30,81,2.9,-5.6,-1.4,0,0,0,0,35,48
1019,24-03-2018,2018,3,24,11,58,37,95,48,46,94,2.9,-5.6,-1.4,0,0,0,0,35,48
1020,24-03-2018,2018,3,24,12,59,44,103,82,38,120,2.9,-5.6,-1.4,0,0,0,0,35,48
1021,24-03-2018,2018,3,24,13,70,56,126,72,52,124,2.9,-5.6,-1.4,0,0,0,0,35,48
1022,24-03-2018,2018,3,24,14,57,45,102,78,48,126,2.9,-5.6,-1.4,0,0,0,0,35,48
1023,24-03-2018,2018,3,24,15,61,60,121,61,64,125,2.9,-5.6,-1.4,0,0,0,0,35,48
1024,24-03-2018,2018,3,24,16,61,59,120,51,59,110,2.9,-5.6,-1.4,0,0,0,0,35,48
1025,24-03-2018,2018,3,24,17,47,67,114,57,71,128,2.9,-5.6,-1.4,0,0,0,0,35,48
1026,24-03-2018,2018,3,24,18,66,45,111,70,65,135,2.9,-5.6,-1.4,0,0,0,0,35,48
1027,24-03-2018,2018,3,24,19,38,47,85,55,35,90,2.9,-5.6,-1.4,0,0,0,0,35,48
1028,24-03-2018,2018,3,24,20,28,28,56,30,47,77,2.9,-5.6,-1.4,0,0,0,0,35,48
1029,24-03-2018,2018,3,24,21,26,43,69,28,29,57,2.9,-5.6,-1.4,0,0,0,0,35,48
1030,24-03-2018,2018,3,24,22,15,26,41,23,24,47,2.9,-5.6,-1.4,0,0,0,0,35,48
1031,24-03-2018,2018,3,24,23,6,20,26,6,25,31,2.9,-5.6,-1.4,0,0,0,0,35,48
1032,25-03-2018,2018,3,25,0,3,17,20,10,18,28,3.4,-8,-2.3,0,0,0,0,11,35
1033,25-03-2018,2018,3,25,1,6,4,10,5,11,16,3.4,-8,-2.3,0,0,0,0,11,35
1034,25-03-2018,2018,3,25,2,3,5,8,6,2,8,3.4,-8,-2.3,0,0,0,0,11,35
1035,25-03-2018,2018,3,25,3,2,1,3,4,9,13,3.4,-8,-2.3,0,0,0,0,11,35
1036,25-03-2018,2018,3,25,4,1,3,4,2,1,3,3.4,-8,-2.3,0,0,0,0,11,35
1037,25-03-2018,2018,3,25,5,1,2,3,1,3,4,3.4,-8,-2.3,0,0,0,0,11,35
1038,25-03-2018,2018,3,25,6,6,3,9,6,5,11,3.4,-8,-2.3,0,0,0,0,11,35
1039,25-03-2018,2018,3,25,7,9,2,11,9,0,9,3.4,-8,-2.3,0,0,0,0,11,35
1040,25-03-2018,2018,3,25,8,12,7,19,21,9,30,3.4,-8,-2.3,0,0,0,0,11,35
1041,25-03-2018,2018,3,25,9,24,7,31,33,9,42,3.4,-8,-2.3,0,0,0,0,11,35
1042,25-03-2018,2018,3,25,10,31,18,49,34,16,50,3.4,-8,-2.3,0,0,0,0,11,35
1043,25-03-2018,2018,3,25,11,50,30,80,52,36,88,3.4,-8,-2.3,0,0,0,0,11,35
1044,25-03-2018,2018,3,25,12,58,56,114,59,61,120,3.4,-8,-2.3,0,0,0,0,11,35
1045,25-03-2018,2018,3,25,13,67,52,119,76,54,130,3.4,-8,-2.3,0,0,0,0,11,35
1046,25-03-2018,2018,3,25,14,49,68,117,62,54,116,3.4,-8,-2.3,0,0,0,0,11,35
1047,25-03-2018,2018,3,25,15,52,53,105,61,60,121,3.4,-8,-2.3,0,0,0,0,11,35
1048,25-03-2018,2018,3,25,16,56,49,105,65,62,127,3.4,-8,-2.3,0,0,0,0,11,35
1049,25-03-2018,2018,3,25,17,60,70,130,67,86,153,3.4,-8,-2.3,0,0,0,0,11,35
1050,25-03-2018,2018,3,25,18,52,63,115,58,54,112,3.4,-8,-2.3,0,0,0,0,11,35
1051,25-03-2018,2018,3,25,19,34,59,93,59,55,114,3.4,-8,-2.3,0,0,0,0,11,35
1052,25-03-2018,2018,3,25,20,37,42,79,38,40,78,3.4,-8,-2.3,0,0,0,0,11,35
1053,25-03-2018,2018,3,25,21,24,31,55,27,33,60,3.4,-8,-2.3,0,0,0,0,11,35
1054,25-03-2018,2018,3,25,22,13,21,34,11,22,33,3.4,-8,-2.3,0,0,0,0,11,35
1055,25-03-2018,2018,3,25,23,2,14,16,6,10,16,3.4,-8,-2.3,0,0,0,0,11,35
1056,26-03-2018,2018,3,26,0,3,12,15,6,9,15,9.2,-2.4,3.4,0,0,0,0,9,44
1057,26-03-2018,2018,3,26,1,2,3,5,2,5,7,9.2,-2.4,3.4,0,0,0,0,9,44
1058,26-03-2018,2018,3,26,2,6,3,9,1,5,6,9.2,-2.4,3.4,0,0,0,0,9,44
1059,26-03-2018,2018,3,26,3,0,0,0,1,3,4,9.2,-2.4,3.4,0,0,0,0,9,44
1060,26-03-2018,2018,3,26,4,1,2,3,3,2,5,9.2,-2.4,3.4,0,0,0,0,9,44
1061,26-03-2018,2018,3,26,5,9,2,11,4,1,5,9.2,-2.4,3.4,0,0,0,0,9,44
1062,26-03-2018,2018,3,26,6,28,4,32,29,4,33,9.2,-2.4,3.4,0,0,0,0,9,44
1063,26-03-2018,2018,3,26,7,53,13,66,64,10,74,9.2,-2.4,3.4,0,0,0,0,9,44
1064,26-03-2018,2018,3,26,8,262,28,290,259,21,280,9.2,-2.4,3.4,0,0,0,0,9,44
1065,26-03-2018,2018,3,26,9,181,38,219,171,30,201,9.2,-2.4,3.4,0,0,0,0,9,44
1066,26-03-2018,2018,3,26,10,94,22,116,85,20,105,9.2,-2.4,3.4,0,0,0,0,9,44
1067,26-03-2018,2018,3,26,11,76,44,120,70,34,104,9.2,-2.4,3.4,0,0,0,0,9,44
1068,26-03-2018,2018,3,26,12,61,51,112,68,53,121,9.2,-2.4,3.4,0,0,0,0,9,44
1069,26-03-2018,2018,3,26,13,69,58,127,70,50,120,9.2,-2.4,3.4,0,0,0,0,9,44
1070,26-03-2018,2018,3,26,14,62,65,127,54,61,115,9.2,-2.4,3.4,0,0,0,0,9,44
1071,26-03-2018,2018,3,26,15,64,72,136,66,73,139,9.2,-2.4,3.4,0,0,0,0,9,44
1072,26-03-2018,2018,3,26,16,69,115,184,71,129,200,9.2,-2.4,3.4,0,0,0,0,9,44
1073,26-03-2018,2018,3,26,17,68,240,308,81,199,280,9.2,-2.4,3.4,0,0,0,0,9,44
1074,26-03-2018,2018,3,26,18,70,167,237,70,160,230,9.2,-2.4,3.4,0,0,0,0,9,44
1075,26-03-2018,2018,3,26,19,54,110,164,50,118,168,9.2,-2.4,3.4,0,0,0,0,9,44
1076,26-03-2018,2018,3,26,20,33,59,92,37,81,118,9.2,-2.4,3.4,0,0,0,0,9,44
1077,26-03-2018,2018,3,26,21,24,55,79,28,49,77,9.2,-2.4,3.4,0,0,0,0,9,44
1078,26-03-2018,2018,3,26,22,17,31,48,23,30,53,9.2,-2.4,3.4,0,0,0,0,9,44
1079,26-03-2018,2018,3,26,23,10,18,28,12,22,34,9.2,-2.4,3.4,0,0,0,0,9,44
1080,27-03-2018,2018,3,27,0,4,10,14,5,9,14,7.1,2.5,4.8,4.4,0,4.4,0,13,32
1081,27-03-2018,2018,3,27,1,3,6,9,4,5,9,7.1,2.5,4.8,4.4,0,4.4,0,13,32
1082,27-03-2018,2018,3,27,2,1,6,7,1,4,5,7.1,2.5,4.8,4.4,0,4.4,0,13,32
1083,27-03-2018,2018,3,27,3,1,0,1,1,0,1,7.1,2.5,4.8,4.4,0,4.4,0,13,32
1084,27-03-2018,2018,3,27,4,3,3,6,4,0,4,7.1,2.5,4.8,4.4,0,4.4,0,13,32
1085,27-03-2018,2018,3,27,5,6,3,9,4,2,6,7.1,2.5,4.8,4.4,0,4.4,0,13,32
1086,27-03-2018,2018,3,27,6,17,5,22,15,2,17,7.1,2.5,4.8,4.4,0,4.4,0,13,32
1087,27-03-2018,2018,3,27,7,52,15,67,55,11,66,7.1,2.5,4.8,4.4,0,4.4,0,13,32
1088,27-03-2018,2018,3,27,8,206,16,222,191,18,209,7.1,2.5,4.8,4.4,0,4.4,0,13,32
1089,27-03-2018,2018,3,27,9,121,23,144,111,25,136,7.1,2.5,4.8,4.4,0,4.4,0,13,32
1090,27-03-2018,2018,3,27,10,43,16,59,41,13,54,7.1,2.5,4.8,4.4,0,4.4,0,13,32
1091,27-03-2018,2018,3,27,11,32,15,47,30,15,45,7.1,2.5,4.8,4.4,0,4.4,0,13,32
1092,27-03-2018,2018,3,27,12,26,23,49,26,21,47,7.1,2.5,4.8,4.4,0,4.4,0,13,32
1093,27-03-2018,2018,3,27,13,29,24,53,28,24,52,7.1,2.5,4.8,4.4,0,4.4,0,13,32
1094,27-03-2018,2018,3,27,14,39,31,70,24,33,57,7.1,2.5,4.8,4.4,0,4.4,0,13,32
1095,27-03-2018,2018,3,27,15,29,36,65,25,36,61,7.1,2.5,4.8,4.4,0,4.4,0,13,32
1096,27-03-2018,2018,3,27,16,27,70,97,40,64,104,7.1,2.5,4.8,4.4,0,4.4,0,13,32
1097,27-03-2018,2018,3,27,17,46,157,203,39,127,166,7.1,2.5,4.8,4.4,0,4.4,0,13,32
1098,27-03-2018,2018,3,27,18,47,94,141,49,94,143,7.1,2.5,4.8,4.4,0,4.4,0,13,32
1099,27-03-2018,2018,3,27,19,44,78,122,32,75,107,7.1,2.5,4.8,4.4,0,4.4,0,13,32
1100,27-03-2018,2018,3,27,20,24,54,78,26,49,75,7.1,2.5,4.8,4.4,0,4.4,0,13,32
1101,27-03-2018,2018,3,27,21,19,47,66,18,49,67,7.1,2.5,4.8,4.4,0,4.4,0,13,32
1102,27-03-2018,2018,3,27,22,17,28,45,22,28,50,7.1,2.5,4.8,4.4,0,4.4,0,13,32
1103,27-03-2018,2018,3,27,23,5,13,18,6,8,14,7.1,2.5,4.8,4.4,0,4.4,0,13,32
1104,28-03-2018,2018,3,28,0,7,7,14,3,10,13,8.1,2,5.1,0,0,0,0,34,33
1105,28-03-2018,2018,3,28,1,4,5,9,5,7,12,8.1,2,5.1,0,0,0,0,34,33
1106,28-03-2018,2018,3,28,2,0,4,4,0,1,1,8.1,2,5.1,0,0,0,0,34,33
1107,28-03-2018,2018,3,28,3,1,0,1,1,1,2,8.1,2,5.1,0,0,0,0,34,33
1108,28-03-2018,2018,3,28,4,2,3,5,2,2,4,8.1,2,5.1,0,0,0,0,34,33
1109,28-03-2018,2018,3,28,5,4,1,5,1,3,4,8.1,2,5.1,0,0,0,0,34,33
1110,28-03-2018,2018,3,28,6,30,3,33,35,3,38,8.1,2,5.1,0,0,0,0,34,33
1111,28-03-2018,2018,3,28,7,58,13,71,63,7,70,8.1,2,5.1,0,0,0,0,34,33
1112,28-03-2018,2018,3,28,8,221,28,249,229,22,251,8.1,2,5.1,0,0,0,0,34,33
1113,28-03-2018,2018,3,28,9,166,23,189,143,23,166,8.1,2,5.1,0,0,0,0,34,33
1114,28-03-2018,2018,3,28,10,90,26,116,84,30,114,8.1,2,5.1,0,0,0,0,34,33
1115,28-03-2018,2018,3,28,11,71,37,108,75,41,116,8.1,2,5.1,0,0,0,0,34,33
1116,28-03-2018,2018,3,28,12,81,63,144,59,52,111,8.1,2,5.1,0,0,0,0,34,33
1117,28-03-2018,2018,3,28,13,74,70,144,76,63,139,8.1,2,5.1,0,0,0,0,34,33
1118,28-03-2018,2018,3,28,14,63,65,128,60,65,125,8.1,2,5.1,0,0,0,0,34,33
1119,28-03-2018,2018,3,28,15,80,81,161,62,68,130,8.1,2,5.1,0,0,0,0,34,33
1120,28-03-2018,2018,3,28,16,61,132,193,53,133,186,8.1,2,5.1,0,0,0,0,34,33
1121,28-03-2018,2018,3,28,17,76,211,287,80,188,268,8.1,2,5.1,0,0,0,0,34,33
1122,28-03-2018,2018,3,28,18,96,156,252,107,136,243,8.1,2,5.1,0,0,0,0,34,33
1123,28-03-2018,2018,3,28,19,61,118,179,71,115,186,8.1,2,5.1,0,0,0,0,34,33
1124,28-03-2018,2018,3,28,20,53,104,157,52,100,152,8.1,2,5.1,0,0,0,0,34,33
1125,28-03-2018,2018,3,28,21,37,84,121,38,103,141,8.1,2,5.1,0,0,0,0,34,33
1126,28-03-2018,2018,3,28,22,29,36,65,25,38,63,8.1,2,5.1,0,0,0,0,34,33
1127,28-03-2018,2018,3,28,23,14,18,32,13,28,41,8.1,2,5.1,0,0,0,0,34,33
1128,29-03-2018,2018,3,29,0,11,15,26,10,18,28,6.5,0.9,3.7,17.2,0,17.2,0,36,37
1129,29-03-2018,2018,3,29,1,1,6,7,5,6,11,6.5,0.9,3.7,17.2,0,17.2,0,36,37
1130,29-03-2018,2018,3,29,2,0,6,6,1,7,8,6.5,0.9,3.7,17.2,0,17.2,0,36,37
1131,29-03-2018,2018,3,29,3,0,3,3,0,3,3,6.5,0.9,3.7,17.2,0,17.2,0,36,37
1132,29-03-2018,2018,3,29,4,3,1,4,6,2,8,6.5,0.9,3.7,17.2,0,17.2,0,36,37
1133,29-03-2018,2018,3,29,5,6,2,8,5,2,7,6.5,0.9,3.7,17.2,0,17.2,0,36,37
1134,29-03-2018,2018,3,29,6,28,2,30,29,2,31,6.5,0.9,3.7,17.2,0,17.2,0,36,37
1135,29-03-2018,2018,3,29,7,47,14,61,43,10,53,6.5,0.9,3.7,17.2,0,17.2,0,36,37
1136,29-03-2018,2018,3,29,8,154,16,170,164,16,180,6.5,0.9,3.7,17.2,0,17.2,0,36,37
1137,29-03-2018,2018,3,29,9,126,27,153,98,24,122,6.5,0.9,3.7,17.2,0,17.2,0,36,37
1138,29-03-2018,2018,3,29,10,65,21,86,66,28,94,6.5,0.9,3.7,17.2,0,17.2,0,36,37
1139,29-03-2018,2018,3,29,11,51,28,79,51,26,77,6.5,0.9,3.7,17.2,0,17.2,0,36,37
1140,29-03-2018,2018,3,29,12,50,35,85,40,33,73,6.5,0.9,3.7,17.2,0,17.2,0,36,37
1141,29-03-2018,2018,3,29,13,39,38,77,31,36,67,6.5,0.9,3.7,17.2,0,17.2,0,36,37
1142,29-03-2018,2018,3,29,14,28,41,69,20,28,48,6.5,0.9,3.7,17.2,0,17.2,0,36,37
1143,29-03-2018,2018,3,29,15,28,50,78,24,38,62,6.5,0.9,3.7,17.2,0,17.2,0,36,37
1144,29-03-2018,2018,3,29,16,30,83,113,27,69,96,6.5,0.9,3.7,17.2,0,17.2,0,36,37
1145,29-03-2018,2018,3,29,17,36,108,144,40,97,137,6.5,0.9,3.7,17.2,0,17.2,0,36,37
1146,29-03-2018,2018,3,29,18,27,74,101,26,68,94,6.5,0.9,3.7,17.2,0,17.2,0,36,37
1147,29-03-2018,2018,3,29,19,18,45,63,17,51,68,6.5,0.9,3.7,17.2,0,17.2,0,36,37
1148,29-03-2018,2018,3,29,20,14,43,57,12,33,45,6.5,0.9,3.7,17.2,0,17.2,0,36,37
1149,29-03-2018,2018,3,29,21,15,23,38,8,25,33,6.5,0.9,3.7,17.2,0,17.2,0,36,37
1150,29-03-2018,2018,3,29,22,5,19,24,12,10,22,6.5,0.9,3.7,17.2,0,17.2,0,36,37
1151,29-03-2018,2018,3,29,23,9,10,19,9,12,21,6.5,0.9,3.7,17.2,0,17.2,0,36,37
1152,30-03-2018,2018,3,30,0,0,4,4,2,6,8,5.3,-2.1,1.6,0.2,0,0.2,0,33,54
1153,30-03-2018,2018,3,30,1,3,1,4,3,2,5,5.3,-2.1,1.6,0.2,0,0.2,0,33,54
1154,30-03-2018,2018,3,30,2,5,3,8,4,1,5,5.3,-2.1,1.6,0.2,0,0.2,0,33,54
1155,30-03-2018,2018,3,30,3,0,1,1,0,1,1,5.3,-2.1,1.6,0.2,0,0.2,0,33,54
1156,30-03-2018,2018,3,30,4,2,0,2,2,2,4,5.3,-2.1,1.6,0.2,0,0.2,0,33,54
1157,30-03-2018,2018,3,30,5,2,2,4,0,2,2,5.3,-2.1,1.6,0.2,0,0.2,0,33,54
1158,30-03-2018,2018,3,30,6,12,2,14,11,2,13,5.3,-2.1,1.6,0.2,0,0.2,0,33,54
1159,30-03-2018,2018,3,30,7,12,5,17,15,4,19,5.3,-2.1,1.6,0.2,0,0.2,0,33,54
1160,30-03-2018,2018,3,30,8,11,3,14,20,4,24,5.3,-2.1,1.6,0.2,0,0.2,0,33,54
1161,30-03-2018,2018,3,30,9,34,14,48,37,15,52,5.3,-2.1,1.6,0.2,0,0.2,0,33,54
1162,30-03-2018,2018,3,30,10,47,18,65,51,25,76,5.3,-2.1,1.6,0.2,0,0.2,0,33,54
1163,30-03-2018,2018,3,30,11,42,25,67,43,38,81,5.3,-2.1,1.6,0.2,0,0.2,0,33,54
1164,30-03-2018,2018,3,30,12,41,36,77,54,43,97,5.3,-2.1,1.6,0.2,0,0.2,0,33,54
1165,30-03-2018,2018,3,30,13,51,44,95,64,39,103,5.3,-2.1,1.6,0.2,0,0.2,0,33,54
1166,30-03-2018,2018,3,30,14,48,47,95,74,53,127,5.3,-2.1,1.6,0.2,0,0.2,0,33,54
1167,30-03-2018,2018,3,30,15,45,54,99,43,60,103,5.3,-2.1,1.6,0.2,0,0.2,0,33,54
1168,30-03-2018,2018,3,30,16,55,63,118,53,63,116,5.3,-2.1,1.6,0.2,0,0.2,0,33,54
1169,30-03-2018,2018,3,30,17,50,49,99,59,58,117,5.3,-2.1,1.6,0.2,0,0.2,0,33,54
1170,30-03-2018,2018,3,30,18,44,63,107,61,71,132,5.3,-2.1,1.6,0.2,0,0.2,0,33,54
1171,30-03-2018,2018,3,30,19,36,40,76,34,52,86,5.3,-2.1,1.6,0.2,0,0.2,0,33,54
1172,30-03-2018,2018,3,30,20,30,39,69,40,53,93,5.3,-2.1,1.6,0.2,0,0.2,0,33,54
1173,30-03-2018,2018,3,30,21,23,26,49,27,24,51,5.3,-2.1,1.6,0.2,0,0.2,0,33,54
1174,30-03-2018,2018,3,30,22,20,19,39,21,22,43,5.3,-2.1,1.6,0.2,0,0.2,0,33,54
1175,30-03-2018,2018,3,30,23,5,14,19,13,19,32,5.3,-2.1,1.6,0.2,0,0.2,0,33,54
1176,31-03-2018,2018,3,31,0,5,7,12,16,13,29,9.1,-1.3,3.9,4.8,0,4.8,0,22,72
1177,31-03-2018,2018,3,31,1,5,6,11,11,8,19,9.1,-1.3,3.9,4.8,0,4.8,0,22,72
1178,31-03-2018,2018,3,31,2,2,2,4,5,6,11,9.1,-1.3,3.9,4.8,0,4.8,0,22,72
1179,31-03-2018,2018,3,31,3,5,1,6,1,3,4,9.1,-1.3,3.9,4.8,0,4.8,0,22,72
1180,31-03-2018,2018,3,31,4,1,4,5,2,3,5,9.1,-1.3,3.9,4.8,0,4.8,0,22,72
1181,31-03-2018,2018,3,31,5,1,1,2,4,1,5,9.1,-1.3,3.9,4.8,0,4.8,0,22,72
1182,31-03-2018,2018,3,31,6,9,3,12,7,2,9,9.1,-1.3,3.9,4.8,0,4.8,0,22,72
1183,31-03-2018,2018,3,31,7,10,4,14,9,1,10,9.1,-1.3,3.9,4.8,0,4.8,0,22,72
1184,31-03-2018,2018,3,31,8,28,11,39,29,9,38,9.1,-1.3,3.9,4.8,0,4.8,0,22,72
1185,31-03-2018,2018,3,31,9,29,16,45,35,15,50,9.1,-1.3,3.9,4.8,0,4.8,0,22,72
1186,31-03-2018,2018,3,31,10,47,26,73,58,33,91,9.1,-1.3,3.9,4.8,0,4.8,0,22,72
1187,31-03-2018,2018,3,31,11,49,30,79,59,40,99,9.1,-1.3,3.9,4.8,0,4.8,0,22,72
1188,31-03-2018,2018,3,31,12,54,59,113,73,61,134,9.1,-1.3,3.9,4.8,0,4.8,0,22,72
1189,31-03-2018,2018,3,31,13,58,57,115,93,67,160,9.1,-1.3,3.9,4.8,0,4.8,0,22,72
1190,31-03-2018,2018,3,31,14,61,54,115,78,65,143,9.1,-1.3,3.9,4.8,0,4.8,0,22,72
